10.955999999999998,7.32
6.430000000000001,4.95
25.236666666666668,34.0
12.014,10.7
14.875999999999998,19.23
12.895333333333335,11.4
16.893733333333333,18.0
28.85,35.5
7.026666666666668,6.86
6.595399999999998,7.35
39.92933333333334,40.0
29.205999999999996,18.2
71.40666666666667,112.0
7.866066666666668,6.4
20.30666666666667,22.5
12.161999999999997,8.67
8.394066666666667,6.81
18.618,24.0
6.576000000000001,6.54
15.392666666666669,14.37
7.500666666666667,8.0
7.814333333333334,8.3
16.21333333333333,18.1
8.15733333333333,7.6
14.406666666666663,14.2
4.913333333333333,4.5
16.348,20.0
13.779999999999998,16.2
14.693333333333333,7.5
17.386666666666667,16.0
25.636666666666667,33.0
4.2741999999999996,3.385
6.429000000000001,4.15
17.39,11.3
7.717333333333334,7.48
7.924666666666665,9.02
9.553333333333335,7.76
6.365666666666668,6.2
7.790400000000002,4.7
18.26,18.4
5.963333333333333,5.3
7.978666666666668,5.73
16.857333333333333,5.0
8.206666666666667,3.36
12.147333333333334,6.53
5.062666666666669,3.68
14.683733333333333,13.0
22.218,6.5
10.666666666666666,7.5
7.015333333333334,6.59
4.4046666666666665,6.15
5.316666666666666,4.96
2.5736,2.468
5.501999999999998,5.1
7.383333333333334,5.9
6.543999999999999,7.3
5.832133333333333,6.05
7.826666666666669,3.76
10.458,10.0
5.156000000000001,4.37
7.204,7.75
7.213333333333335,7.9
6.121333333333334,6.4
14.30053333333333,4.426
4.383999999999999,3.16
11.301333333333336,4.9
2.708,2.7
7.538666666666667,1.96
4.129866666666667,3.8
13.020666666666667,7.39
39.80866666666666,43.9
33.970000000000006,40.6
9.237333333333332,12.0
2.932066666666667,2.95
5.801333333333334,4.95
61.10133333333332,79.0
50.193333333333335,55.5
2.472533333333333,2.33
6.253333333333332,4.8
4.723933333333333,1.73
24.043333333333337,33.0
29.011333333333326,36.4
11.643999999999998,7.73
10.687,12.1
8.21133333333333,4.8
7.735,3.31
3.979133333333333,1.921
6.020333333333334,5.2
5.72,5.755
6.333333333333333,5.75
16.022,22.0
6.935333333333334,5.6
19.834666666666667,9.0
13.136666666666667,4.5
7.966,6.6
9.497333333333334,9.1
15.591333333333333,6.32
13.168666666666669,8.53
20.430666666666664,7.7
23.238666666666667,9.4
