26.9701012649597,4.95
31.47847219299756,34.0
32.005008548550684,10.7
27.512140517803577,19.23
30.170682451140323,11.4
33.10938786793769,18.0
37.56414235142851,35.5
4.785374863984454,6.86
4.337341593752346,7.35
27.50089677432543,40.0
39.878449465226296,18.2
39.205859435482026,112.0
1.1793159197511798,6.4
12.423528321038347,22.5
13.730629693116638,8.67
13.288908741439297,6.81
19.905705850522104,24.0
13.38349573368506,6.54
43.391226048552355,14.37
15.946856127390703,8.0
12.685529007211503,8.3
14.661859148312988,18.1
14.596410170371277,7.6
12.934249381992045,14.2
13.463723730598453,4.5
12.497504675016632,20.0
12.177444503035067,16.2
17.15407700819303,7.5
23.10784947130574,16.0
21.777692970641105,33.0
11.813372955778721,3.385
8.99666193274124,4.15
30.651338726818018,11.3
17.999368163958493,7.48
22.291535422188872,9.02
21.215211738181985,7.76
20.654681650106436,6.2
30.648917242086963,4.7
21.63534139043684,18.4
13.391062703316075,5.3
12.08653769950482,5.73
20.16238211083437,5.0
29.274199141482065,3.36
37.07342332630374,6.53
26.12646247933936,3.68
34.5579451513081,13.0
28.65018939448137,6.5
31.167805585935138,7.5
23.22233657031416,6.59
16.791429810936407,6.15
18.590266929167083,4.96
12.507932246973118,2.468
19.72062704121923,5.1
20.32347788136055,5.9
20.097401153129812,7.3
15.279500099606054,6.05
24.785006022876306,3.76
30.542935823283447,10.0
19.94448250231513,4.37
18.07999788331424,7.75
19.452849263233656,7.9
19.996350820117662,6.4
34.87398306016664,4.426
16.51675270670513,3.16
9.545536116382966,4.9
8.800743138976085,2.7
8.273456417095131,1.96
23.629716603158066,3.8
26.463812367872404,7.39
18.42531973409526,43.9
31.014229262090055,40.6
4.200162965077393,12.0
6.083301791205002,2.95
12.580385703632619,4.95
6.319765805567758,79.0
3.0699919764258525,55.5
8.247393018256549,2.33
13.436270278867998,4.8
8.478550412198853,1.73
34.28870306544518,33.0
23.394312957663807,36.4
8.742195539088623,7.73
5.822891439643009,12.1
22.85553708099193,4.8
20.215380375919306,3.31
13.145024582813349,1.921
12.1270902515111,5.2
15.052118755433677,5.755
21.011582390661015,5.75
18.743760657171713,22.0
19.552129876630577,5.6
17.35814524553468,9.0
19.00227397153381,4.5
6.514863491349176,6.6
6.423570960241104,9.1
6.05784761461339,6.32
31.320298016806635,8.53
26.17128605047747,7.7
26.03729181585005,9.4
31.93087628605824,7.32
