Material ID,Epsilon
mvc-16214,10.91733333
mvc-3391,32.04
mvc-16219,43.44666667
mvc-3644,64.19333333
mvc-8391,14.51266667
mvc-3648,46.716
mvc-2158,14.42133333
mvc-3399,16.58190667
mvc-3028,28.702
mvc-3395,30.09533333
mvc-3394,22.30514667
mvc-11295,160.102
mvc-3029,49.47333333
mvc-13364,8.091333333
mvc-3397,31.16466667
mvc-3022,150.638
mvc-3020,19.99666667
mvc-3021,150.6333333
mvc-12010,29.332
mvc-12012,12.094
mvc-3027,150.6333333
mvc-15590,13.13533333
mvc-3024,27.29066667
mvc-530,35.31533333
mvc-15594,12.454
mvc-12018,86.22666667
mvc-535,67.60866667
mvc-536,17.01866667
mvc-8970,17.57133333
mvc-1894,26.772
mvc-1725,27.92466667
mvc-1890,27.12
mvc-9940,9.815333333
mvc-4553,16.54533333
mvc-1728,43.10866667
mvc-4554,60.73013333
mvc-4550,45.93266667
mvc-5178,33.47666667
mvc-5176,39.72666667
mvc-14247,12.64533333
mvc-8623,12.052
mvc-6189,16.11066667
mvc-5175,18.53866667
mvc-5170,13.736
mvc-3251,18.558
mvc-12329,59.56
mvc-8629,12.86666667
mvc-984,189.2568
mvc-322,65.278
mvc-5179,34.22066667
mvc-5174,42.79333333
mvc-2250,27.222
mvc-14525,13.022
mvc-1099,26.01866667
mvc-1098,26.04533333
mvc-10557,29.24333333
mvc-5171,20.464
mvc-10555,161.758
mvc-11848,21.64
mvc-10158,17.65
mvc-13620,108.8133333
mvc-13624,440.0173333
mvc-10151,22.06666667
mvc-13196,12.234
mvc-13192,8.454
mvc-9709,20.16466667
mvc-13193,10.47
mvc-10154,14.04933333
mvc-8648,306.5826667
mvc-9397,73.7
mvc-10153,37.50866667
mvc-6158,39.67533333
mvc-10157,37.67333333
mvc-9392,18.10466667
mvc-12807,8.426666667
mvc-15217,42.6
mvc-12806,58.91533333
mvc-7827,314.5733333
mvc-4964,16.608
mvc-6159,24.766
mvc-6704,41.932
mvc-7826,26.33933333
mvc-12808,18.08390667
mvc-7825,52.54666667
mvc-10529,32.49333333
mvc-6155,26.80666667
mvc-5618,26.23066667
mvc-12571,15.32066667
mvc-10713,170.1968
mvc-5617,20.90933333
mvc-12572,3341.596
mvc-10714,139.6701333
mvc-6707,9.646573333
mvc-9895,35.216
mvc-12576,10.958
mvc-5610,9.517333333
mvc-10716,51.95533333
mvc-1285,13.022
mvc-9892,37.322
mvc-9896,18.88
mvc-7448,85.758
mvc-329,18.754
mvc-327,40.79533333
mvc-1288,15.59466667
mvc-3257,13.35190667
mvc-14524,16.00066667
mvc-1289,12.59466667
mvc-10552,37.96
mvc-10526,16.88533333
mvc-14527,15.34066667
mvc-7614,31.92
mvc-7611,32.68
mvc-2063,162.1953333
mvc-11052,12.23466667
mvc-11053,46.15533333
mvc-16271,116.26
mvc-16279,31.19733333
mvc-9118,160.6
mvc-16274,15.47466667
mvc-11726,165.642
mvc-2394,158.0733333
mvc-6139,16.16
mvc-2391,40.94
mvc-8034,20.45533333
mvc-7844,53.54
mvc-16497,133.2666667
mvc-12386,12.166
mvc-8032,21.56733333
mvc-2938,26.17057333
mvc-15604,9.383333333
mvc-15605,19.24466667
mvc-2936,11.58
mvc-10895,48.24933333
mvc-1295,26.13866667
mvc-10090,8.379333333
mvc-513,21.81866667
mvc-10096,18.12
mvc-4394,52.18866667
mvc-7666,20.22133333
mvc-4397,13.77666667
mvc-5377,8.898666667
mvc-8423,15.56
mvc-8393,27.73333333
mvc-8397,14.02
mvc-8396,7.532
mvc-8398,15.56733333
mvc-8429,19.03333333
mvc-7618,14.15533333
mvc-15601,30.138
mvc-2939,26.792
mvc-7843,85.59133333
mvc-1291,101.74
mvc-12036,27.10266667
mvc-10098,15.78866667
mvc-516,32.42533333
mvc-4396,78.09333333
mvc-5378,40.68
mvc-1912,127.96
mvc-1915,193.3873333
mvc-1294,24.56266667
mvc-4398,141.8266667
mvc-8395,9.020666667
mvc-8394,152.5533333
mvc-7191,20.30333333
mvc-1875,27.6
mvc-8428,14.12666667
mvc-5110,23.524
mvc-8647,13.62666667
mvc-7459,209.1869333
mvc-16258,168.0666667
mvc-8407,34.02
mvc-5354,30.85266667
mvc-8404,19.65066667
mvc-4519,31.56133333
mvc-8660,15.77533333
mvc-8662,12.22666667
mvc-13836,155.0713333
mvc-14287,35.08333333
mvc-8667,12.43333333
mvc-11883,159.742
mvc-6441,12.16866667
mvc-5134,15.32
mvc-1872,28.97333333
mvc-5133,15.43333333
mvc-10756,134.0466667
mvc-16417,14.082
mvc-15827,30.78133333
mvc-7244,25.88533333
mvc-2740,159.8866667
mvc-8317,23.43533333
mvc-8312,27.98
mvc-2214,23.10133333
mvc-4860,19.99133333
mvc-12841,15.35933333
mvc-9931,169.5866667
mvc-9195,14.284
mvc-9937,15.37666667
mvc-12113,18.96533333
mvc-14361,15.206
mvc-3378,16.42
mvc-11769,174.4066667
mvc-10209,91.69066667
mvc-10204,16.89133333
mvc-2977,41.42533333
mvc-2978,29.10533333
mvc-6191,181.4568
mvc-14117,17.346
mvc-16452,35.45266667
mvc-4535,12.53333333
mvc-7718,31.64333333
mvc-16444,18.07
mvc-13203,14.61533333
mvc-8909,38.42466667
mvc-2769,153.1066667
mvc-2294,2679.87
mvc-13206,35.91066667
mvc-945,22.612
mvc-4436,320.1533333
mvc-10994,16.688
mvc-13424,12.84733333
mvc-4129,34.56333333
mvc-6406,33.15933333
mvc-6402,3341.015333
mvc-2602,2679.87
mvc-8944,16.78733333
mvc-16087,49.57333333
mvc-11457,20.668
mvc-3800,13.37533333
mvc-16089,25.65533333
mvc-3430,58.00257333
mvc-11931,20.24666667
mvc-902,16.03666667
mvc-1471,13.78066667
mvc-905,11.97533333
mvc-15100,29.26866667
mvc-7691,19.242
mvc-10474,59.6368
mvc-3612,54.322
mvc-5282,10.55866667
mvc-6953,10.95533333
mvc-9460,19.47733333
mvc-13971,19.09066667
mvc-6033,12.27466667
mvc-6030,24.192
mvc-5566,22.436
mvc-5565,11.02666667
mvc-7952,35.76
mvc-10473,21.57333333
mvc-1027,13.46466667
mvc-7951,19.356
mvc-9616,19.26933333
mvc-9617,17.39266667
mvc-12739,21.61333333
mvc-6039,78.34666667
mvc-5561,12.39066667
mvc-12733,9.936
mvc-10385,11.89333333
mvc-10383,178.4933333
mvc-9618,51.162
mvc-10388,21.742
mvc-10389,40.63333333
mvc-10387,42.93333333
mvc-495,23.21533333
mvc-7643,17.13533333
mvc-8882,45.06
mvc-8885,28.41466667
mvc-843,4008.489333
mvc-14626,15.486
mvc-13107,9.108
mvc-8888,19.60933333
mvc-8880,164.5834667
mvc-2131,83.76
mvc-2649,36.96
mvc-10119,22.19333333
mvc-13124,30.42866667
mvc-8883,82.25333333
mvc-13126,161.9633333
mvc-13129,13.09533333
mvc-845,28.92933333
mvc-846,12.78933333
mvc-9827,13.00266667
mvc-9828,18.116
mvc-9074,24.30666667
mvc-9821,14.39666667
mvc-5834,675.8813333
mvc-8884,16.11533333
mvc-5003,92.45333333
mvc-2640,150.6333333
mvc-7860,61.00466667
mvc-7072,15.23533333
mvc-6906,45.08466667
mvc-2646,9.262666667
mvc-4482,56.96666667
mvc-2132,27.8
mvc-2643,855.9454667
mvc-8741,35.19066667
mvc-11144,19.502
mvc-847,10.458
mvc-11972,23.886
mvc-7514,231.0536
mvc-844,12.85933333
mvc-848,24.59333333
mvc-10598,26.62666667
mvc-11567,15.54533333
mvc-6901,15.884
mvc-10592,153.3296667
mvc-3512,87.28346667
mvc-9823,13.54266667
mvc-10590,160.2993333
mvc-3518,57.21333333
mvc-6205,290.8266667
mvc-3519,28.73
mvc-5918,21.15066667
mvc-10594,26.366
mvc-3776,31.79333333
mvc-3773,18.01333333
mvc-7867,27.12
mvc-16531,18.03733333
mvc-3777,16.83466667
mvc-7942,14.62
mvc-10597,16.97
mvc-669,63.36
mvc-10596,30.34933333
mvc-14293,29.68
mvc-3775,11.88066667
mvc-10595,156.905
mvc-664,130.9333333
mvc-10593,160.6793333
mvc-662,25.28
mvc-10599,13.08333333
mvc-6200,159.0313333
mvc-5910,20.90666667
mvc-3774,32.18666667
mvc-9995,14.94666667
mvc-16288,28.64
mvc-13829,14.13866667
mvc-665,90.72
mvc-16539,19.98933333
mvc-668,28.38
mvc-3779,12.27533333
mvc-16534,16.694
mvc-666,88.18
mvc-11624,11.99133333
mvc-16535,27.19066667
mvc-5911,11.06066667
mvc-9992,291.3733333
mvc-9993,18.46066667
mvc-16281,166.5466667
mvc-3772,51.50466667
mvc-3770,24.7
mvc-6209,30.506
mvc-660,58.87013333
mvc-10626,155.7643333
mvc-667,28.38
mvc-10621,152.9096667
mvc-6936,11.43733333
mvc-6939,16.24066667
mvc-10625,160.2326667
mvc-8063,13.08066667
mvc-6930,96.70346667
mvc-11629,24.164
mvc-8064,10.36057333
mvc-6935,17.26
mvc-6933,16.13466667
mvc-6932,12.60266667
mvc-6934,32.75266667
mvc-9446,93.22
mvc-6931,679.492
mvc-5004,24.61933333
mvc-5000,16.06533333
mvc-4204,24.07066667
mvc-4486,13.628
mvc-11623,25.73933333
mvc-10979,21.98666667
mvc-5006,296.744
mvc-8277,12.59066667
mvc-11628,18.214
mvc-10624,36.24866667
mvc-8275,18.54266667
mvc-11621,21.544
mvc-2108,26.38666667
mvc-8276,15.31333333
mvc-3988,11.244
mvc-3985,15.57266667
mvc-175,4678.021333
mvc-8272,29
mvc-2589,3345.849333
mvc-9050,24.84666667
mvc-477,18.358
mvc-2582,31.07866667
mvc-9059,42.30466667
mvc-11084,23.72124
mvc-3983,16.946
mvc-9587,118.1866667
mvc-9052,91.58
mvc-3981,14.598
mvc-12191,32.77266667
mvc-9588,114.9304
mvc-10024,293.98
mvc-3982,11.13733333
mvc-3984,17.75266667
mvc-15502,8.303333333
mvc-10029,14.46066667
mvc-12194,202.4733333
mvc-9630,15.95266667
mvc-3986,14.826
mvc-11086,17.37466667
mvc-9580,15.91666667
mvc-11089,11.798
mvc-2362,96.34666667
mvc-9634,18.316
mvc-10361,32.51333333
mvc-8271,17.96
mvc-9635,33.998
mvc-3264,13.54
mvc-8274,14.42266667
mvc-8188,11.818
mvc-13487,11.32133333
mvc-9053,26.04133333
mvc-6058,4007.836667
mvc-1009,11.68933333
mvc-9586,15.50666667
mvc-9057,33.82933333
mvc-6054,16.92733333
mvc-1003,19.16533333
mvc-9055,55.53133333
mvc-6059,3341.637333
mvc-7891,53.70666667
mvc-9584,107.9901333
mvc-10023,171.9501333
mvc-7896,27.12
mvc-8003,18.18333333
mvc-10026,65.632
mvc-1311,28.62133333
mvc-7890,83.878
mvc-1313,13.94866667
mvc-12661,4006.976
mvc-10021,92.34666667
mvc-9638,18.00466667
mvc-8866,15.77
mvc-10363,93.13333333
mvc-2118,42.42
mvc-8864,17.78733333
mvc-1315,13.57466667
mvc-8186,13.14533333
mvc-2119,188.0653333
mvc-8861,43.46933333
mvc-6057,16.43266667
mvc-6052,17.83733333
mvc-8002,19.646
mvc-7090,288.962
mvc-6056,64.07266667
mvc-8229,300.12
mvc-7095,120.56
mvc-10366,21.42
mvc-8867,17.636
mvc-9882,16.304
mvc-12271,48.30933333
mvc-867,16.04933333
mvc-3578,32.312
mvc-3570,18.60466667
mvc-13104,24.12266667
mvc-5935,13.15533333
mvc-4633,44.95933333
mvc-11162,22.49666667
mvc-15888,15.066
mvc-9807,20.34666667
mvc-868,240.9701333
mvc-138,148.9
mvc-3799,20.87266667
mvc-15882,9.868
mvc-571,39.74666667
mvc-643,79.72666667
mvc-13105,9.447333333
mvc-866,26.11533333
mvc-5939,299.122
mvc-644,57.462
mvc-864,27.31333333
mvc-649,25.92933333
mvc-3793,17.87066667
mvc-4123,18.144
mvc-865,19.072
mvc-641,91.28666667
mvc-63,149.1
mvc-642,28.31333333
mvc-15084,3345.429333
mvc-8040,19.646
mvc-8041,15.28666667
mvc-12278,15.38266667
mvc-139,171.3333333
mvc-8519,15.72133333
mvc-3579,27.62533333
mvc-4638,28.21333333
mvc-6915,18.07
mvc-6918,11.99133333
mvc-12279,161.0446667
mvc-6916,16.80466667
mvc-4220,51.82666667
mvc-5930,18.72866667
mvc-640,102.9269333
mvc-6913,34.30866667
mvc-398,41.61533333
mvc-7968,8.922
mvc-645,58.87013333
mvc-5791,63.33533333
mvc-11993,9.843333333
mvc-646,23.95333333
mvc-6262,200.7536
mvc-648,78.36666667
mvc-6812,17.86666667
mvc-399,19.20866667
mvc-16516,21.96666667
mvc-6260,18.73333333
mvc-392,111.1504
mvc-7794,3339.898667
mvc-396,12.776
mvc-7796,14.28266667
mvc-5243,18.11666667
mvc-7792,3339.898667
mvc-5240,35.62866667
mvc-6263,2678.838
mvc-8510,18.37666667
mvc-12466,20.35133333
mvc-10644,28.30333333
mvc-8517,14.01466667
mvc-8049,18.59333333
mvc-6910,31.132
mvc-6919,14.55066667
mvc-6917,14.234
mvc-6914,32.03933333
mvc-4223,47.6
mvc-4222,40.63533333
mvc-4227,43.61533333
mvc-5061,77.60666667
mvc-11991,18.84666667
mvc-16517,15.92266667
mvc-11996,66.88
mvc-10645,31.98333333
mvc-11999,9.963333333
mvc-2307,32.784
mvc-12291,18.52
mvc-9209,54.08666667
mvc-10646,13.45466667
mvc-4910,13.34933333
mvc-14927,13.708
mvc-2560,13.88
mvc-7131,28.03266667
mvc-15694,19.23390667
mvc-7840,55.238
mvc-2564,19.62533333
mvc-3961,48.66533333
mvc-9039,17.57
mvc-14203,23.05066667
mvc-6817,679.1153333
mvc-2562,18.66533333
mvc-4914,23.46533333
mvc-3962,13.70533333
mvc-9036,16.856
mvc-3968,92.6
mvc-8217,301.7066667
mvc-2941,11.73866667
mvc-9037,17.346
mvc-9031,17.57
mvc-9872,292.4506667
mvc-10106,13.65933333
mvc-9877,16.856
mvc-9870,185.7866667
mvc-10003,66.33333333
mvc-10007,17.07266667
mvc-3964,13.76733333
mvc-15525,10.376
mvc-9876,38.62666667
mvc-10107,16.38266667
mvc-4919,17.92
mvc-10349,16.63866667
mvc-9875,18.67066667
mvc-10002,18.034
mvc-4413,15.52866667
mvc-10916,19.844
mvc-1233,14.11933333
mvc-10917,12.21
mvc-5479,10.50324
mvc-10914,12.30666667
mvc-6074,18.01733333
mvc-6075,290.8693333
mvc-9206,13.67133333
mvc-6071,12.96266667
mvc-1236,15.924
mvc-13934,3371.629333
mvc-9207,16.42533333
mvc-13693,54.50933333
mvc-11834,129.4113333
mvc-13931,3372.149333
mvc-11208,79.25066667
mvc-14924,28.67266667
mvc-8845,16.39
mvc-9030,16.856
mvc-8846,16.79866667
mvc-14201,20.63733333
mvc-8843,54.22666667
mvc-14928,29.332
mvc-13696,16.74066667
mvc-8847,80.98346667
mvc-2242,56.02
mvc-13691,23.73
mvc-13694,174.1846667
mvc-7302,126.5136
mvc-8219,108.9568
mvc-7308,14.37266667
mvc-9032,25.87333333
mvc-11839,26.99533333
mvc-14929,49.754
mvc-9938,21.73333333
mvc-2753,63.62
mvc-7842,83.30666667
mvc-16187,61.56666667
mvc-14207,69.46924
mvc-2171,64.67333333
mvc-2177,32.11666667
mvc-10008,48.37333333
mvc-10001,175.362
mvc-6405,3346.729333
mvc-10009,18.656
mvc-10006,31.49333333
mvc-13995,162.48
mvc-10000,157.4968
mvc-4419,36.24333333
mvc-10340,22.81733333
mvc-10004,12.95733333
mvc-5477,14.47933333
mvc-807,91.39333333
mvc-6076,151.0202667
mvc-16552,47.582
mvc-2170,26.742
mvc-16182,24.33333333
mvc-4795,18.37733333
mvc-261,23.22666667
mvc-13219,17.33666667
mvc-808,27.26466667
mvc-8028,17.97666667
mvc-4242,45.1
mvc-15868,14.23533333
mvc-3559,19.148
mvc-3226,20.76
mvc-8020,15.27266667
mvc-3556,19.39733333
mvc-3227,33.79
mvc-8026,161.4233333
mvc-15860,40.10590667
mvc-15867,45.002
mvc-4240,44.36666667
mvc-15204,124.9501333
mvc-8027,120.5469333
mvc-12662,41.49666667
mvc-12258,48.14266667
mvc-6795,11.202
mvc-15207,146.1538667
mvc-12890,63.49066667
mvc-3762,15.91866667
mvc-12894,32.47333333
mvc-12899,35.49933333
mvc-15791,19.59333333
mvc-9775,160.4513333
mvc-618,15.668
mvc-5044,23.924
mvc-5040,77.60666667
mvc-16553,40.47933333
mvc-16575,19.24866667
mvc-6533,144.1066667
mvc-16551,152.8663333
mvc-6537,17.58533333
mvc-6246,158.8913333
mvc-260,22.71333333
mvc-10663,18.462
mvc-5260,17.59666667
mvc-7113,156.1168
mvc-14006,15.29266667
mvc-14005,27.73333333
mvc-2547,683.1933333
mvc-2092,25.32733333
mvc-14551,115.2733333
mvc-8023,19.478
mvc-2541,302.6206667
mvc-2898,19.34666667
mvc-8025,34.902
mvc-2899,222.06
mvc-4247,66.28866667
mvc-2548,29.44533333
mvc-4358,21.14733333
mvc-14553,19.83466667
mvc-4245,11.934
mvc-4249,43.78666667
mvc-6940,12.90066667
mvc-6941,15.60990667
mvc-4248,44.47533333
mvc-10931,23.09733333
mvc-10933,23.08266667
mvc-5049,20.274
mvc-13313,29.41
mvc-11221,76.41946667
mvc-11226,19.98666667
mvc-11224,10.57466667
mvc-12893,13.438
mvc-2890,23.862
mvc-5048,110.0568
mvc-4351,48.30933333
mvc-5043,78.36666667
mvc-5045,78.36666667
mvc-13310,116.0733333
mvc-13315,44.28533333
mvc-5047,92.45333333
mvc-6535,16.97466667
mvc-16570,57.222
mvc-16572,20.24066667
mvc-16579,22.70914667
mvc-10669,21.90933333
mvc-1666,114.2466667
mvc-9418,161.278
mvc-2546,33.90346667
mvc-2321,56.48666667
mvc-13314,29.652
mvc-11229,16.84466667
mvc-11225,9.256666667
mvc-4354,66.57333333
mvc-9019,291.3693333
mvc-4492,44.78666667
mvc-10067,20.21266667
mvc-10060,14.798
mvc-14636,10.95466667
mvc-10063,290.9333333
mvc-560,16.242
mvc-13316,30.51866667
mvc-13319,32.38
mvc-8493,16.25733333
mvc-3949,21.85133333
mvc-3948,11.38133333
mvc-10329,18.54933333
mvc-12792,15.148
mvc-3940,52.60866667
mvc-10322,24.01533333
mvc-4499,52.89266667
mvc-10324,60.142
mvc-3947,11.61933333
mvc-14941,10.188
mvc-10495,11.16
mvc-5456,31.32
mvc-14940,36.772
mvc-8235,57.98666667
mvc-10491,21.6
mvc-8236,14.18666667
mvc-484,119.6133333
mvc-8820,29.368
mvc-3157,20.92733333
mvc-10163,20.752
mvc-14949,43.212
mvc-3053,152.4533333
mvc-13672,52.684
mvc-13677,11.84066667
mvc-9016,17.346
mvc-9014,18.47133333
mvc-11819,160.0246667
mvc-3052,52.33933333
mvc-11813,42.04866667
mvc-9013,28.25133333
mvc-2157,12.85333333
mvc-9179,55.918
mvc-9018,48.68066667
mvc-564,15.22
mvc-10109,11.38
mvc-566,23.94666667
mvc-823,3341.816
mvc-7329,16.43733333
mvc-567,28.36866667
mvc-12796,37.64533333
mvc-15049,20.36266667
mvc-28,149.1
mvc-10326,158.0093333
mvc-15041,13.01866667
mvc-6945,29.73013333
mvc-8492,13.41533333
mvc-22,24.22
mvc-15047,15.13733333
mvc-10494,12.06466667
mvc-15040,159.7513333
mvc-5455,11.798
mvc-687,94.20346667
mvc-5452,11.61266667
mvc-10492,13.15133333
mvc-357,65.278
mvc-485,24.844
mvc-356,133.9933333
mvc-10499,177.2866667
mvc-684,85.6
mvc-8826,44.778
mvc-6949,13.06324
mvc-483,48.22466667
mvc-10164,12.15533333
mvc-15677,23.39733333
mvc-11797,7.806
mvc-10108,17.35666667
mvc-11818,16.53324
mvc-822,15.09866667
mvc-824,23.52
mvc-29,149.52
mvc-350,30.73133333
mvc-15045,15.74657333
mvc-359,110.98
mvc-4268,67.722
mvc-353,24.51333333
mvc-1180,14.866
mvc-12236,28.666
mvc-4265,321.7533333
mvc-685,86.56666667
mvc-5207,14.578
mvc-683,123.4168
mvc-9202,13.79866667
mvc-680,95.26
mvc-9203,53.54
mvc-681,1036.146667
mvc-9208,161.2046667
mvc-688,300.2866667
mvc-9205,10.36466667
mvc-4000,11.354
mvc-4008,13.57733333
mvc-1230,11.40733333
mvc-4007,13.70733333
mvc-9201,16.308
mvc-6513,14.33333333
mvc-14574,11.74666667
mvc-8553,54.13466667
mvc-16220,32.826
mvc-4002,11.17733333
mvc-4001,14.742
mvc-16223,30.77666667
mvc-4003,97.24
mvc-16556,16.61190667
mvc-14571,14.49733333
mvc-16228,16.20324
mvc-9983,15.17266667
mvc-1183,24.85666667
mvc-3696,32.782
mvc-1181,181.1933333
mvc-4269,90.18666667
mvc-9332,20.882
mvc-7544,7.599333333
mvc-3920,47.356
mvc-5203,32.7
mvc-9486,15.22
mvc-6536,8.048
mvc-2526,116.078
mvc-11795,35.56866667
mvc-7545,9.261333333
mvc-13339,18.002
mvc-9200,45.29733333
mvc-9204,17.52533333
mvc-13332,29.28666667
mvc-9752,42.79333333
mvc-14339,300.32
mvc-11791,127.2869333
mvc-9751,17.29333333
mvc-14333,26.998
mvc-5145,20.79066667
mvc-6512,110.3136
mvc-1234,13.35066667
mvc-14335,24.79333333
mvc-9988,181.9466667
mvc-6517,14.06666667
mvc-16550,186.0466667
mvc-9981,16.43333333
mvc-9987,31.132
mvc-3927,48.94933333
mvc-16554,29.26666667
mvc-9984,18.696
mvc-9986,15.97133333
mvc-16229,31.35866667
mvc-3929,58.27266667
mvc-16558,12.88333333
mvc-16225,33.112
mvc-3071,28.35866667
mvc-3925,60.42266667
mvc-9989,198.0568
mvc-9980,16.80466667
mvc-3923,63.88
mvc-3070,45.75533333
mvc-4822,105.4901333
mvc-3072,45.75533333
mvc-2528,30.09866667
mvc-11024,11.09333333
mvc-3075,23.60866667
mvc-13333,161.6346667
mvc-3077,33.81333333
mvc-10043,14.98666667
mvc-3078,33.86466667
mvc-10049,18.00666667
mvc-10040,15.298
mvc-10044,14.84
mvc-10041,18.00666667
mvc-15568,2673.523333
mvc-10046,14.68266667
mvc-545,26.45533333
mvc-544,35.28866667
mvc-6468,42.558
mvc-10047,15.15
mvc-6469,12.03933333
mvc-10306,50.204
mvc-10304,28.316
mvc-16484,10.312
mvc-10305,19.47
mvc-1755,12.44266667
mvc-10309,20.06666667
mvc-9561,21.384
mvc-10308,14.64
mvc-1752,16.29866667
mvc-1750,17.23266667
mvc-1758,20.38333333
mvc-9564,14.33666667
mvc-5434,15.78
mvc-3074,22.15666667
mvc-14217,25.88466667
mvc-13532,35.16
mvc-5438,12.41733333
mvc-14215,20.70466667
mvc-8800,56.82666667
mvc-13536,23.81733333
mvc-14219,27.84266667
mvc-13534,9.327333333
mvc-9693,176.3563333
mvc-9691,14.92066667
mvc-14218,24.05990667
mvc-9695,19.86666667
mvc-8615,12.15533333
mvc-13531,17.03590667
mvc-6963,4011.516
mvc-12218,12.166
mvc-13651,21.122
mvc-10048,10.81533333
mvc-15971,72.7704
mvc-9991,10.04933333
mvc-6160,11.89333333
mvc-150,423.0866667
mvc-370,22.65333333
mvc-6165,31.33
mvc-3481,13.08990667
mvc-6965,20.7
mvc-14777,303.478
mvc-157,5422.534667
mvc-6167,209.1234667
mvc-14774,7.186
mvc-7342,13.05533333
mvc-14773,7.169333333
mvc-15567,11.05933333
mvc-378,27.47333333
mvc-6162,77.82866667
mp-22712,190.6634667
mvc-6446,26.448
mvc-6163,14.922
mvc-14513,26.312
mvc-5220,146.7266667
mvc-16353,36.17533333
mvc-5883,24.37266667
mvc-5881,24.00866667
mvc-6969,10.60190667
mvc-14518,11.17133333
mvc-4623,14.98266667
mvc-4282,72.418
mvc-16352,78.34666667
mvc-4620,45.15466667
mvc-5228,16.608
mvc-16056,14.99066667
mvc-16058,19.13266667
mvc-9222,17.28933333
mvc-15020,193.68
mvc-6757,103.6
mvc-9732,176.5543333
mvc-12214,18.37066667
mvc-5086,13.27066667
mvc-5268,12.62133333
mvc-379,4677.204667
mvc-5085,16.61066667
mvc-15798,22.38
mvc-9739,13.37333333
mvc-152,1350.963333
mvc-154,4677.121333
mvc-9735,18.72733333
mvc-4936,18.992
mvc-9229,16.46066667
mvc-9228,14.29333333
mvc-1257,26.20666667
mvc-9973,297.8326667
mvc-1255,20.73333333
mvc-1256,20.72
mvc-5089,15.78866667
mvc-1259,10.412
mvc-158,4756.448
mvc-6570,13.98666667
mvc-9843,300.292
mvc-9216,11.37866667
mvc-16207,10.19466667
mvc-6573,18.27066667
mvc-9219,148.54
mvc-10513,12.06533333
mvc-10511,12.19266667
mvc-9841,197.4986667
mvc-10512,13.68333333
mvc-3672,31.46666667
mvc-9978,27.66466667
mvc-10022,68.06666667
mvc-9971,20.56933333
mvc-3903,61.79333333
mvc-7480,132.08
mvc-3677,22.94914667
mvc-12009,15.04390667
mvc-9977,16.15866667
mvc-2508,167.2466667
mvc-7627,97.6568
mvc-3679,38.056
mvc-11009,16.556
mvc-9974,297.7193333
mvc-14216,27.14666667
mvc-12603,4005.989333
mvc-6284,26.78333333
mvc-13535,18.828
mvc-2501,23.014
mvc-6285,18.56666667
mvc-3014,33.93866667
mvc-11007,10.81733333
mvc-14214,26.592
mvc-529,27.218
mvc-12607,15.12933333
mvc-9740,15.16533333
mvc-521,26.91533333
mvc-13352,18.36933333
mvc-9218,316.1733333
mvc-525,15.824
mvc-9746,18.62666667
mvc-14986,16.67733333
mvc-14980,9.888666667
mvc-3905,62.02
mvc-14983,49.022
mvc-3900,61.79333333
mvc-1888,27.12
mvc-1739,60.36666667
mvc-3906,60.30266667
mvc-1889,106.0066667
mvc-9747,13.28333333
mvc-14182,23.31933333
mvc-9505,11.30333333
mvc-3013,20.52666667
mvc-1887,53.79966667
mvc-3018,56.63933333
mvc-14185,128.862
mvc-4407,115.0002667
mvc-12007,23.43
mvc-4549,35.49933333
mvc-8734,13.52666667
mvc-9500,42.79333333
mvc-3015,33.93866667
mvc-5417,11.78190667
mvc-15580,2715.716667
mvc-5140,21
mvc-15497,14.51866667
mvc-528,22.01866667
mvc-522,24.37066667
mvc-8638,11.81466667
mvc-5147,33.34666667
mvc-13533,13.276
mvc-14985,17.98
mvc-14984,11.13666667
mvc-3361,41.47533333
mvc-14981,23.19733333
mvc-14989,101.02
mvc-5976,9.224
mvc-1735,26.712
mvc-8630,29.49466667
mvc-8632,22.04266667
mvc-8631,15.56733333
mvc-5144,44.78666667
mvc-14232,27.82990667
mvc-1081,25.92933333
mvc-6562,34.95333333
mvc-14237,19.32933333
mvc-16174,30.16666667
mvc-6148,152.9738667
mvc-3016,34.106
mvc-13181,9.53
mvc-3366,19.92866667
mvc-15495,31.64333333
mvc-11852,150.638
mvc-6141,23.06666667
mvc-6144,23.818
mvc-12581,15.46066667
mvc-12582,10.958
mvc-13496,20.68933333
mvc-10727,26.98666667
mvc-10720,144.5768
mvc-15008,20.57333333
mvc-15000,9.843333333
mvc-15002,14.91266667
mvc-15005,12.094
mvc-9886,192.9596667
mvc-9880,192.9596667
mvc-3244,13.58866667
mvc-9889,18.162
mvc-9887,100.5066667
mvc-3248,13.66733333
mvc-314,13.07266667
mvc-3242,18.96933333
mvc-311,24.60666667
mvc-16079,25.17533333
mvc-9883,192.423
mvc-4404,41.01533333
mvc-312,30.73133333
mvc-2261,23.01533333
mvc-2260,28.40733333
mvc-318,24.21333333
mvc-2265,55.79333333
mvc-2263,26.086
mvc-9860,16.538
mvc-16547,19.16533333
mvc-2262,3345.304
mvc-16542,16.64133333
mvc-16544,19.26733333
mvc-2264,26.38133333
mvc-14538,15.94533333
mvc-14421,17.91266667
mvc-16546,18.99733333
mvc-16540,11.34266667
mvc-14755,19.05990667
mvc-9713,161.0446667
mvc-4732,2678.257333
mvc-6242,69.906
mvc-14530,27.53133333
mvc-10531,29.72266667
mvc-258,13.20466667
mvc-10538,28.38266667
mvc-12294,17.77066667
